Plot,altitude,Slope,Aspect,Elevation
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.2,0.00000000000,0.00000000000,0.00000000000,0.00000000000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.3,1606.72000000000,6.60515000000,115.99600200000,800.52502400000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-01.4,0.00000000000,7.54345000000,116.23700000000,784.07000700000
01-02.1,0.00000000000,31.74420000000,199.34399400000,1300.96997100000
01-02.1,0.00000000000,31.74420000000,199.34399400000,1300.96997100000
01-02.1,0.00000000000,31.74420000000,199.34399400000,1300.96997100000
01-02.1,0.00000000000,31.74420000000,199.34399400000,1300.96997100000
